Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\AcraIDGenerator.csproj,,,Microsoft.EntityFrameworkCore 5.0.6,,,,,"Microsoft.EntityFrameworkCore, 5.0.6  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\AcraIDGenerator.csproj,,,Microsoft.EntityFrameworkCore.Abstractions 5.0.6,,,,,"Microsoft.EntityFrameworkCore.Abstractions, 5.0.6  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.EntityFrameworkCore.Abstractions, and replace with new package Microsoft.EntityFrameworkCore.Abstractions, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\AcraIDGenerator.csproj,,,Microsoft.EntityFrameworkCore.Relational 5.0.6,,,,,"Microsoft.EntityFrameworkCore.Relational, 5.0.6  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.EntityFrameworkCore.Relational, and replace with new package Microsoft.EntityFrameworkCore.Relational, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\AcraIDGenerator.csproj,,,Microsoft.EntityFrameworkCore.Tools 5.0.6,,,,,"Microsoft.EntityFrameworkCore.Tools, 5.0.6  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.EntityFrameworkCore.Tools, and replace with new package Microsoft.EntityFrameworkCore.Tools, 10.0.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\AcraIDGenerator.csproj,,,,,,,,Current target framework: net10.0 Recommended target framework: net11.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\Program.cs,21,8,T:Microsoft.AspNetCore.Hosting.IWebHost,,,,,public static IWebHost BuildWebHost(string[] args)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\Program.cs,22,12,T:Microsoft.AspNetCore.WebHost,,,,,WebHost.CreateDefaultBuilder(args)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\Program.cs,22,12,T:Microsoft.AspNetCore.Hosting.IWebHost,,,,,"WebHost.CreateDefaultBuilder(args)                  .UseStartup<Startup>()              .UseKestrel(options =>              {                  var configs = new ConfigurationBuilder()                          .SetBasePath(Directory.GetCurrentDirectory())                          .AddJsonFile(""appsettings.json"").Build();                  var hostConfig = configs.GetSection(""HostOptions"");                  bool useHttps;                  IPAddress ipAddress;                  int port;                  if (!Boolean.TryParse(hostConfig[""UseHttps""], out useHttps))                  {                      Console.WriteLine(""Invalid setting value for HostOptions/UseHttps"");                      throw new FormatException(""Input string was not in the correct format"");                  }                  if (!IPAddress.TryParse(hostConfig[""IPv4""], out ipAddress))                  {                      Console.WriteLine(""Invalid setting value for HostOptions/IPv4"");                      throw new FormatException(""Input string was not in the correct format"");                  }                  if (!Int32.TryParse(hostConfig[""Port""], out port))                  {                      Console.WriteLine(""Invalid setting value for HostOptions/Port"");                      throw new FormatException(""Input string was not in the correct format"");                  }                  options.Listen(new IPEndPoint(ipAddress, port));                                }).Build()"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\Program.cs,18,12,T:Microsoft.AspNetCore.Hosting.IWebHost,,,,,BuildWebHost(args).Run();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\AcraIDGeneratorService.cs,1488,20,T:System.Net.Http.HttpContent,,,,,"context.BPR_Transaction.Add(new BPR_Transaction() { Request = requestMessage.Content.ReadAsStringAsync().Result, Response = responseMessage.Content.ReadAsStringAsync().Result, ResponseDateTime = DateTime.Now });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\AcraIDGeneratorService.cs,1488,20,T:System.Net.Http.HttpContent,,,,,"context.BPR_Transaction.Add(new BPR_Transaction() { Request = requestMessage.Content.ReadAsStringAsync().Result, Response = responseMessage.Content.ReadAsStringAsync().Result, ResponseDateTime = DateTime.Now });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\AcraIDGeneratorService.cs,1463,28,T:System.Net.Http.HttpContent,,,,,responseModel = JsonConvert.DeserializeObject<AcraIDServices.Models.AVV.AvvResponse>(response.Content.ReadAsStringAsync().Result);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\AcraIDGeneratorService.cs,1451,20,T:System.Net.Http.HttpContent,,,,,"HttpRequestMessage request = new HttpRequestMessage(HttpMethod.Post, url)                      {                          Content = new StringContent(JsonConvert.SerializeObject(personData), Encoding.UTF8, ""application/json"")                      };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\AcraIDGeneratorService.cs,1414,28,T:System.Net.Http.HttpContent,,,,,responseModel = JsonConvert.DeserializeObject<AcraIDServices.Models.AVV.AvvResponse>(response.Content.ReadAsStringAsync().Result);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\AcraIDGeneratorService.cs,1402,20,T:System.Net.Http.HttpContent,,,,,"HttpRequestMessage request = new HttpRequestMessage(HttpMethod.Post, url)                      {                          Content = new StringContent(JsonConvert.SerializeObject(personData), Encoding.UTF8, ""application/json"")                      };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\Startup.cs,80,16,"M:Microsoft.AspNetCore.Builder.ExceptionHandlerExtensions.UseExceptionHandler(Microsoft.AspNetCore.Builder.IApplicationBuilder,System.String)",,,,,"app.UseExceptionHandler(""/Home/Error"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\Startup.cs,63,12,M:Microsoft.Extensions.Configuration.ConfigurationBinder.Get``1(Microsoft.Extensions.Configuration.IConfiguration),,,,,"services.AddSingleton(Configuration.GetSection(""HostOptions"").Get<AcraUtils.Configuration.AcraIDConfig>());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\Startup.cs,39,12,"M:Microsoft.Extensions.DependencyInjection.OptionsConfigurationServiceCollectionExtensions.Configure``1(Microsoft.Extensions.DependencyInjection.IServiceCollection,Microsoft.Extensions.Configuration.IConfiguration)",,,,,"services.Configure<AcraUtils.Configuration.AcraIDGeneratorConfig>(Configuration.GetSection(""AcraIDGeneratorConfig""));"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\AcraIDServices.csproj,,,Newtonsoft.Json 12.0.1,,,,,"Newtonsoft.Json, 12.0.1  Recommendation:  Remove Newtonsoft.Json, and replace with new package Newtonsoft.Json 13.0.4"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\AcraIDServices.csproj,,,Newtonsoft.Json 12.0.1,,,,,"Newtonsoft.Json, 12.0.1  Recommendation:  Newtonsoft.Json, 13.0.4"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\AcraIDServices.csproj,,,RestSharp 106.6.9,,,,,"RestSharp, 106.6.9  Recommendation:  RestSharp, 113.1.0"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\AcraIDServices.csproj,,,,,,,,Current target framework: net10.0 Recommended target framework: net11.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\ConverterModel.cs,704,21,T:System.Net.Http.HttpContent,,,,,"context.BPR_Transaction.AddAsync(new BPR_Transaction() {                          Request =  requestMessage.Content.ReadAsStringAsync().Result,                           Response =   responseMessage.Content.ReadAsStringAsync().Result,                           ResponseDateTime = DateTime.Now });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\ConverterModel.cs,704,21,T:System.Net.Http.HttpContent,,,,,"context.BPR_Transaction.AddAsync(new BPR_Transaction() {                          Request =  requestMessage.Content.ReadAsStringAsync().Result,                           Response =   responseMessage.Content.ReadAsStringAsync().Result,                           ResponseDateTime = DateTime.Now });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\ConverterModel.cs,682,24,T:System.Net.Http.HttpContent,,,,,responseModel = JsonConvert.DeserializeObject<Models.AVV.AvvResponse>(  response.Content.ReadAsStringAsync().Result);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\ConverterModel.cs,675,20,T:System.Net.Http.HttpContent,,,,,"HttpRequestMessage request = new HttpRequestMessage(HttpMethod.Post, url) { Content = new StringContent(JsonConvert.SerializeObject(personData), Encoding.UTF8, ""application/json"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\ConverterModel.cs,649,24,T:System.Net.Http.HttpContent,,,,,ssnResponseModel = JsonConvert.DeserializeObject<Models.AVV.AvvResponse>(response.Content.ReadAsStringAsync().Result);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\ConverterModel.cs,641,20,T:System.Net.Http.HttpContent,,,,,"HttpRequestMessage request = new HttpRequestMessage(HttpMethod.Post, url) { Content = new StringContent(JsonConvert.SerializeObject(personData), Encoding.UTF8, ""application/json"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\ConverterModel.cs,613,24,T:System.Net.Http.HttpContent,,,,,responseModel = JsonConvert.DeserializeObject<Models.AVV.AvvResponse>(response.Content.ReadAsStringAsync().Result);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\ConverterModel.cs,607,20,T:System.Net.Http.HttpContent,,,,,"HttpRequestMessage request = new HttpRequestMessage(HttpMethod.Post, url) { Content = new StringContent(JsonConvert.SerializeObject(personData), Encoding.UTF8, ""application/json"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\AVVClient.cs,100,20,T:System.Net.Http.HttpContent,,,,,result = response.Content.ReadAsStringAsync().Result;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\AVVClient.cs,95,16,T:System.Net.Http.HttpContent,,,,,"request = new HttpRequestMessage(HttpMethod.Post, url) { Content = new FormUrlEncodedContent(searchValues) };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\CollectAVVInfoModel.cs,200,20,T:System.Net.Http.HttpContent,,,,,"context.BPR_Transaction .Add(new BPR_Transaction() { Request = requestMessage.Content.ReadAsStringAsync().Result, Response = responseMessage.Content.ReadAsStringAsync().Result, ResponseDateTime = DateTime.Now });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\CollectAVVInfoModel.cs,200,20,T:System.Net.Http.HttpContent,,,,,"context.BPR_Transaction .Add(new BPR_Transaction() { Request = requestMessage.Content.ReadAsStringAsync().Result, Response = responseMessage.Content.ReadAsStringAsync().Result, ResponseDateTime = DateTime.Now });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\CollectAVVInfoModel.cs,188,16,T:System.Net.Http.HttpContent,,,,,responseModel = JsonConvert.DeserializeObject<Models.AVV.AvvResponse>(response.Content.ReadAsStringAsync().Result);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\CollectAVVInfoModel.cs,182,12,T:System.Net.Http.HttpContent,,,,,"HttpRequestMessage request = new HttpRequestMessage(HttpMethod.Post, url) { Content = new StringContent(JsonConvert.SerializeObject(personData), Encoding.UTF8, ""application/json"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\CollectAVVInfoModel.cs,169,16,T:System.Net.Http.HttpContent,,,,,responseModel = JsonConvert.DeserializeObject<Models.AVV.AvvResponse>(response.Content.ReadAsStringAsync().Result);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\CollectAVVInfoModel.cs,163,12,T:System.Net.Http.HttpContent,,,,,"HttpRequestMessage request = new HttpRequestMessage(HttpMethod.Post, url) { Content = new StringContent(JsonConvert.SerializeObject(personData), Encoding.UTF8, ""application/json"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\AcraIdentityValidatorEkengModel.cs,403,16,T:System.Net.Http.HttpContent,,,,,pNum = JsonConvert.DeserializeObject<Models.PNumModel>(response.Content.ReadAsStringAsync().Result);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\AcraIdentityValidatorEkengModel.cs,396,12,T:System.Net.Http.HttpContent,,,,,"HttpRequestMessage request = new HttpRequestMessage(HttpMethod.Post, url) { Content = new StringContent(JsonConvert.SerializeObject(personData), Encoding.UTF8, ""application/json"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\AcraIdentityValidatorEkengModel.cs,372,20,T:System.Net.Http.HttpContent,,,,,"context.BPR_Transaction .Add(new BPR_Transaction() { Request = requestMessage.Content.ReadAsStringAsync().Result, Response = responseMessage.Content.ReadAsStringAsync().Result, ResponseDateTime = DateTime.Now });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\AcraIdentityValidatorEkengModel.cs,372,20,T:System.Net.Http.HttpContent,,,,,"context.BPR_Transaction .Add(new BPR_Transaction() { Request = requestMessage.Content.ReadAsStringAsync().Result, Response = responseMessage.Content.ReadAsStringAsync().Result, ResponseDateTime = DateTime.Now });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\AcraIdentityValidatorEkengModel.cs,360,16,T:System.Net.Http.HttpContent,,,,,responseModel = JsonConvert.DeserializeObject<Models.PDataModel>(response.Content.ReadAsStringAsync().Result);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\AcraIdentityValidatorEkengModel.cs,354,12,T:System.Net.Http.HttpContent,,,,,"HttpRequestMessage request = new HttpRequestMessage(HttpMethod.Post, url) { Content = new  StringContent(JsonConvert.SerializeObject(personData), Encoding.UTF8,""application/json"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIDServices\AcraIDServices.csproj,File,AcraIDServices\AcraIdentityValidatorAVVModel.cs,448,16,T:System.Net.Http.HttpContent,,,,,result = JsonConvert.DeserializeObject<Models.AVV.AvvResponse>(response.Content.ReadAsStringAsync().Result);
